,id,x,y,endX,endY,teamId,playerId,eventType,outcomeType,minute
1365,2610618975.0,63.9,93.8,68.7,87.8,32,22079.0,Pass,Successful,82
1366,2610619023.0,76.0,89.7,80.4,74.7,32,123761.0,Pass,Successful,82
1370,2610619239.0,25.7,58.6,33.0,52.0,167,303139.0,Pass,Successful,82
1373,2610619277.0,52.5,6.8,45.8,16.0,32,336915.0,Pass,Successful,83
1374,2610619375.0,56.1,15.8,62.6,7.6,32,353418.0,Pass,Successful,83
1375,2610619383.0,84.6,11.7,97.6,48.9,32,69344.0,Pass,Unsuccessful,83
1377,2610619553.0,7.4,47.5,20.7,39.7,167,121774.0,Pass,Successful,83
1378,2610619631.0,39.3,33.1,51.4,45.3,167,331254.0,Pass,Successful,83
1383,2610625429.0,46.9,52.4,56.8,87.6,32,99487.0,Pass,Successful,83
1384,2610620429.0,53.1,81.6,59.7,90.6,32,362275.0,Pass,Successful,83
1385,2610620483.0,59.7,90.6,38.2,66.5,32,437022.0,Pass,Successful,83
1386,2610620557.0,42.9,46.7,65.2,46.0,32,99487.0,Pass,Successful,84
1387,2610620657.0,68.0,47.0,77.0,66.1,32,123761.0,Pass,Successful,84
1392,2610621109.0,99.6,99.1,87.0,53.3,32,123761.0,Pass,Successful,84
1395,2610621213.0,76.4,41.5,73.3,10.8,32,353418.0,Pass,Successful,84
1396,2610621239.0,68.0,8.0,64.9,23.7,32,300299.0,Pass,Successful,84
1397,2610621305.0,65.9,24.6,66.1,8.5,32,353418.0,Pass,Successful,84
1398,2610621313.0,69.6,9.7,73.7,13.1,32,300299.0,Pass,Unsuccessful,84
1402,2610621385.0,72.3,29.8,77.0,31.5,32,343346.0,Pass,Unsuccessful,84
1404,2610621435.0,24.4,75.3,41.7,73.6,167,402664.0,Pass,Successful,84
1405,2610621465.0,41.7,73.6,52.5,49.8,167,113069.0,Pass,Unsuccessful,84
1406,2610621535.0,64.9,49.8,72.6,36.5,32,362275.0,Pass,Successful,84
1407,2610621585.0,73.5,39.3,73.1,57.4,32,336915.0,Pass,Successful,84
1409,2610621679.0,79.8,48.7,80.4,39.9,32,99487.0,Pass,Successful,85
1411,2610621705.0,80.2,39.7,84.8,28.0,32,99487.0,Pass,Unsuccessful,85
1413,2610621733.0,15.0,72.5,54.4,56.4,167,136741.0,Pass,Unsuccessful,85
1414,2610621791.0,41.8,41.4,55.9,25.0,32,22079.0,Pass,Successful,85
1415,2610621807.0,55.9,25.0,55.0,37.0,32,353418.0,Pass,Successful,85
1417,2610621871.0,55.0,37.0,47.7,20.5,32,69344.0,Pass,Successful,85
1418,2610621917.0,48.4,18.9,64.6,2.3,32,353418.0,Pass,Successful,85
1430,2610623783.0,36.3,100.0,55.0,79.7,167,402664.0,Pass,Unsuccessful,86
1435,2610623857.0,45.5,75.0,52.5,64.2,167,303139.0,Pass,Unsuccessful,87
1437,2610624021.0,61.5,36.0,67.7,19.3,167,93894.0,Pass,Successful,87
1438,2610624029.0,73.3,22.6,68.8,29.1,167,331254.0,Pass,Successful,87
1439,2610624105.0,68.8,29.1,75.5,17.4,167,136741.0,Pass,Successful,87
1440,2610624135.0,76.1,17.4,86.2,18.6,167,331254.0,Pass,Unsuccessful,87
1442,2610624195.0,13.1,95.9,32.3,95.3,32,22079.0,Pass,Unsuccessful,87
1443,2610624211.0,64.3,8.1,67.3,15.2,167,69778.0,Pass,Successful,87
1445,2610624253.0,64.9,17.4,66.9,39.2,167,331254.0,Pass,Successful,87
1446,2610624271.0,66.9,39.2,71.4,32.8,167,101374.0,Pass,Unsuccessful,87
1449,2610624437.0,36.0,82.1,74.0,90.1,32,123761.0,Pass,Successful,87
1454,2610624827.0,99.5,99.5,95.8,60.9,32,123761.0,Pass,Unsuccessful,87
1460,2610625483.0,22.4,57.6,53.0,33.8,167,121774.0,Pass,Successful,88
1463,2610625545.0,45.0,57.8,46.8,61.2,32,22079.0,Pass,Unsuccessful,88
1465,2610625633.0,48.5,67.7,53.9,92.1,32,123761.0,Pass,Successful,88
1466,2610625727.0,53.5,93.3,34.9,64.8,32,437022.0,Pass,Successful,88
1467,2610625745.0,39.2,63.2,44.8,66.1,32,99487.0,Pass,Successful,88
1468,2610625803.0,44.8,66.1,34.5,59.1,32,123761.0,Pass,Successful,88
1469,2610625859.0,37.8,60.9,40.8,91.3,32,99487.0,Pass,Successful,88
1470,2610625889.0,41.3,93.8,45.6,95.9,32,22079.0,Pass,Successful,88
1471,2610625917.0,46.1,95.9,58.0,100.0,32,362275.0,Pass,Unsuccessful,89
1472,2610626329.0,45.3,0.0,27.0,4.9,167,69778.0,Pass,Successful,89
1473,2610626393.0,26.6,4.8,5.9,28.1,167,313171.0,Pass,Successful,89
1474,2610626413.0,8.1,33.6,19.6,27.9,167,121774.0,Pass,Successful,89
1475,2610626445.0,19.6,27.9,18.0,9.3,167,303139.0,Pass,Successful,89
1476,2610626491.0,18.1,9.5,26.6,4.2,167,313171.0,Pass,Successful,89
1477,2610626567.0,26.6,4.2,18.6,6.1,167,69778.0,Pass,Successful,89
1480,2610626577.0,18.6,6.1,20.0,5.6,167,313171.0,Pass,Unsuccessful,89
1482,2610626723.0,12.7,0.0,3.5,36.5,167,69778.0,Pass,Successful,89
1483,2610626825.0,4.4,43.8,43.5,94.1,167,121774.0,Pass,Successful,89
1484,2610626861.0,46.2,82.1,44.1,64.0,167,402664.0,Pass,Successful,89
1485,2610626877.0,45.0,65.5,46.6,51.7,167,101374.0,Pass,Successful,89
1486,2610627055.0,46.6,51.7,43.1,39.2,167,303139.0,Pass,Successful,90
1489,2610627111.0,57.4,52.4,55.4,60.8,167,136741.0,Pass,Successful,90
1490,2610627129.0,57.8,49.5,64.0,36.7,167,93894.0,Pass,Successful,90
1491,2610627311.0,63.6,34.3,73.5,9.0,167,303139.0,Pass,Successful,90
1492,2610627349.0,85.0,7.1,77.0,6.6,167,331254.0,Pass,Successful,90
1493,2610627359.0,77.0,6.6,78.2,12.2,167,69778.0,Pass,Successful,90
1494,2610627401.0,78.2,12.2,81.4,4.9,167,136741.0,Pass,Successful,90
1495,2610627419.0,80.8,6.4,69.7,18.1,167,331254.0,Pass,Successful,90
1496,2610627437.0,69.7,18.1,72.0,34.5,167,303139.0,Pass,Successful,90
1497,2610627477.0,72.0,34.5,67.7,23.8,167,101374.0,Pass,Successful,90
1498,2610627495.0,69.0,23.2,76.9,28.1,167,303139.0,Pass,Successful,90
1499,2610627511.0,76.9,28.1,78.2,15.2,167,101374.0,Pass,Successful,90
1500,2610627557.0,78.2,15.2,68.7,20.5,167,136741.0,Pass,Successful,90
1503,2610627603.0,70.1,23.8,80.1,77.7,167,303139.0,Pass,Unsuccessful,90
1504,2610627621.0,22.1,20.1,31.4,18.3,32,353418.0,Pass,Successful,90
1507,2610627737.0,59.0,94.2,53.7,83.6,167,93894.0,Pass,Successful,90
1509,2610627775.0,55.8,79.0,59.1,72.8,167,402664.0,Pass,Successful,90
1510,2610627813.0,59.4,73.0,41.6,76.7,167,303139.0,Pass,Successful,90
1511,2610627865.0,41.6,76.7,46.8,84.4,167,313171.0,Pass,Successful,90
1512,2610627881.0,46.9,84.4,48.5,76.5,167,93894.0,Pass,Successful,91
1513,2610627941.0,48.5,76.5,57.7,78.2,167,303139.0,Pass,Successful,91
1514,2610627965.0,57.6,76.7,51.6,68.4,167,402664.0,Pass,Successful,91
1515,2610629541.0,52.7,64.7,46.4,48.7,167,303139.0,Pass,Successful,91
1516,2610628005.0,45.7,46.8,37.3,80.9,167,101374.0,Pass,Successful,91
1517,2610628197.0,38.2,87.3,56.7,96.1,167,313171.0,Pass,Successful,91
1518,2610628259.0,71.7,94.2,70.0,83.6,167,388098.0,Pass,Successful,91
1519,2610628323.0,79.5,83.6,88.7,92.5,167,93894.0,Pass,Successful,91
1526,2610629325.0,71.4,87.6,79.9,96.6,167,402664.0,Pass,Successful,92
1534,2610630023.0,99.5,99.5,88.7,93.1,167,93894.0,Pass,Successful,92
1535,2610630035.0,85.3,89.5,66.8,52.7,167,388098.0,Pass,Successful,92
1536,2610630089.0,66.8,52.7,72.4,28.7,167,69778.0,Pass,Successful,92
1537,2610630113.0,72.6,30.2,85.5,55.6,167,136741.0,Pass,Unsuccessful,93
